label,error_label,final_entropy,mean_entropy,max_entropy,final_top1_prob,mean_top1_prob,min_top1_prob,final_margin,mean_margin,min_margin
1,0,0.7320864200592041,0.40006929636001587,1.8313038349151611,0.774746835231781,0.883091390132904,0.44629642367362976,0.6221901178359985,0.8154838681221008,0.2354809194803238
1,0,0.8654493689537048,0.37697282433509827,1.6306651830673218,0.6683772802352905,0.8735872507095337,0.38725677132606506,0.3897561728954315,0.7848770022392273,0.0455038845539093
1,0,0.032972872257232666,0.37777432799339294,2.2962100505828857,0.9947558641433716,0.8653929829597473,0.25884488224983215,0.9895358681678772,0.7881394028663635,0.030988827347755432
1,0,0.029119743034243584,0.3203384578227997,2.079505443572998,0.9962195754051208,0.9025195240974426,0.3351207971572876,0.9945223927497864,0.85443514585495,0.17682093381881714
1,0,0.003566569648683071,0.27589160203933716,1.5844042301177979,0.9996713399887085,0.9090197682380676,0.4563720226287842,0.9995624423027039,0.8547011613845825,0.054699718952178955
1,0,0.005892796441912651,0.05885421857237816,0.6381587982177734,0.9992881417274475,0.9802417755126953,0.7446607947349548,0.9985784888267517,0.9623684287071228,0.5029048323631287
1,0,0.010491774417459965,0.153547003865242,1.0919508934020996,0.9988219141960144,0.94322669506073,0.520050048828125,0.9980181455612183,0.8964871168136597,0.061107486486434937
1,0,0.0030429428443312645,0.22179672122001648,1.2319986820220947,0.9996631145477295,0.9116687178611755,0.4997394382953644,0.9993277788162231,0.8372365832328796,0.0
1,0,0.0006748739397153258,0.1761292964220047,0.9161684513092041,0.9999439716339111,0.9251400828361511,0.5311457514762878,0.9999164342880249,0.8585017323493958,0.06241127848625183
1,0,0.010788408108055592,0.024368707090616226,0.15040361881256104,0.998854398727417,0.994892418384552,0.9664353728294373,0.9981450438499451,0.989960789680481,0.9333657622337341
1,0,0.0024923563469201326,0.2659405767917633,1.4805243015289307,0.9997541308403015,0.9155847430229187,0.35969460010528564,0.9995507001876831,0.8677306175231934,0.042265236377716064
1,0,0.89151930809021,0.28815150260925293,1.342085361480713,0.6387817859649658,0.8817866444587708,0.4281248450279236,0.4037870764732361,0.7908900380134583,0.06110936403274536
1,0,0.6857179403305054,0.1060619205236435,0.7059537172317505,0.5621646046638489,0.94281405210495,0.49912208318710327,0.1243503987789154,0.8858868479728699,0.0
1,0,0.003920976538211107,0.1406618356704712,1.4542075395584106,0.9995593428611755,0.9597170948982239,0.5836039781570435,0.9991288185119629,0.9354201555252075,0.4533843398094177
1,0,0.311522901058197,0.22989463806152344,1.6384849548339844,0.9396170377731323,0.9000058770179749,0.32822486758232117,0.9175193905830383,0.8213794827461243,0.0
1,0,0.004343865904957056,0.11367422342300415,0.6935018301010132,0.9995027780532837,0.9399321675300598,0.5616105198860168,0.9990149140357971,0.8801354765892029,0.12422779202461243
1,0,0.00038397504249587655,0.0002825299743562937,0.002709191059693694,0.9999680519104004,0.9999727606773376,0.999703586101532,0.9999405145645142,0.999948263168335,0.9994076490402222
1,0,0.0003420873254071921,0.13635952770709991,1.2060154676437378,0.9999710321426392,0.9483896493911743,0.4635576009750366,0.9999434947967529,0.9070253372192383,0.1025385856628418
1,0,0.0027021656278520823,0.19391919672489166,1.6568834781646729,0.9997561573982239,0.9459822773933411,0.5205896496772766,0.9996713399887085,0.916222870349884,0.371438205242157
1,0,0.006712882313877344,0.23392346501350403,1.459876298904419,0.9993231296539307,0.921764075756073,0.44204339385032654,0.9989432692527771,0.8609469532966614,0.06016078591346741
1,0,0.05448543280363083,0.1833326369524002,0.8108807802200317,0.9911900758743286,0.9434072375297546,0.7250972986221313,0.9836222529411316,0.8994733691215515,0.5173534154891968
1,0,0.015585174784064293,0.11455293744802475,0.9566675424575806,0.9978153705596924,0.9651885032653809,0.6219896078109741,0.9956326484680176,0.9367793202400208,0.24473384022712708
1,0,0.015576680190861225,0.14507374167442322,1.8860342502593994,0.9978159666061401,0.949235737323761,0.3404552638530731,0.9956332445144653,0.9086836576461792,0.0
1,0,0.10158956050872803,0.2674802541732788,1.6381641626358032,0.9847906231880188,0.9009596109390259,0.3259636461734772,0.9772716760635376,0.8365556001663208,0.10193231701850891
1,0,0.10621429979801178,0.3526882231235504,1.291621446609497,0.9831094145774841,0.8725495934486389,0.429194837808609,0.9746038317680359,0.7830730676651001,0.05043172836303711
1,0,0.0009265079279430211,0.02553100883960724,0.7678077220916748,0.9999123811721802,0.9870293140411377,0.5830366015434265,0.9998275637626648,0.9745703935623169,0.18232175707817078
1,0,9.438111010240391e-05,0.12058272957801819,0.8849260807037354,0.9999932050704956,0.9629497528076172,0.7310326099395752,0.999987781047821,0.9328639507293701,0.46210071444511414
1,0,0.0031619956716895103,0.17590142786502838,1.3643368482589722,0.9997045397758484,0.9468027949333191,0.6222079992294312,0.9995956420898438,0.9110942482948303,0.2448197603225708
1,0,0.07502798736095428,0.14903339743614197,0.9594164490699768,0.9881738424301147,0.9622347950935364,0.7677805423736572,0.980629026889801,0.9335830807685852,0.5759240388870239
1,0,0.11626579612493515,0.2398732453584671,1.7805867195129395,0.9762153625488281,0.9210403561592102,0.360359787940979,0.9532569646835327,0.8629921674728394,0.0
1,0,0.035027068108320236,0.2888175845146179,1.4981728792190552,0.9951614737510681,0.8970122337341309,0.5146876573562622,0.991572380065918,0.8218130469322205,0.11384850740432739
1,0,0.058596543967723846,0.11710367351770401,0.5941070914268494,0.9920809864997864,0.9586356282234192,0.7298320531845093,0.9889234304428101,0.9227327704429626,0.4613417983055115
1,0,0.003269823733717203,0.21860884130001068,0.8877332210540771,0.999670147895813,0.920501708984375,0.5566744208335876,0.9994089603424072,0.8554964661598206,0.12313592433929443
1,0,0.5845001935958862,0.18828395009040833,1.1165817975997925,0.751446545124054,0.9308850169181824,0.5792772173881531,0.5074875950813293,0.8769643902778625,0.18274211883544922
1,0,0.0640345886349678,0.618493914604187,1.4637176990509033,0.9909997582435608,0.78793865442276,0.45985591411590576,0.9857994914054871,0.6561034917831421,0.21371276676654816
1,0,0.05126126483082771,0.3982754945755005,2.4725706577301025,0.9926577210426331,0.8577902317047119,0.20813599228858948,0.9874487519264221,0.7605100870132446,0.06508634984493256
1,0,0.06371165812015533,0.17121101915836334,0.8155902028083801,0.9887246489524841,0.9526394009590149,0.7682735919952393,0.9777408838272095,0.9166610240936279,0.6295270919799805
1,0,0.009116629138588905,0.09564457088708878,0.7655028104782104,0.9988273978233337,0.9661258459091187,0.5241667032241821,0.9976578950881958,0.9345701336860657,0.06159120798110962
1,0,0.45496034622192383,0.11290955543518066,1.1538350582122803,0.898844301700592,0.9661077260971069,0.5395285487174988,0.8481349945068359,0.9469570517539978,0.31461960077285767
1,0,0.00029333270504139364,0.04624578729271889,0.5130821466445923,0.9999769926071167,0.9892547130584717,0.8753657341003418,0.9999622702598572,0.9822511672973633,0.7939440608024597
1,0,0.00221643946133554,0.01738896407186985,0.6424126625061035,0.999765932559967,0.9958854913711548,0.8267278075218201,0.9995354413986206,0.9931614398956299,0.7148423790931702
1,0,0.05462326481938362,0.2442712038755417,1.9719860553741455,0.9928723573684692,0.9224777221679688,0.3174973726272583,0.9900835752487183,0.8827497363090515,0.03730693459510803
1,0,0.0016473870491608977,0.034365907311439514,0.5704371333122253,0.9998348951339722,0.9906117916107178,0.753598690032959,0.9996764659881592,0.9825925827026367,0.5089409947395325
1,0,0.0002493219217285514,0.19471170008182526,1.5914174318313599,0.9999796152114868,0.9322954416275024,0.4938592314720154,0.9999606609344482,0.8841150999069214,0.18532052636146545
1,0,0.807284951210022,0.5014307498931885,1.8504890203475952,0.5205948948860168,0.8182131052017212,0.3779643177986145,0.061171531677246094,0.6909806728363037,0.061171531677246094
1,0,0.8650948405265808,0.42323657870292664,1.2496148347854614,0.7019050717353821,0.8833467364311218,0.6212291717529297,0.5244356393814087,0.8233504891395569,0.4432440400123596
1,0,0.7102684378623962,0.08224892616271973,0.7102684378623962,0.6167982816696167,0.9721664190292358,0.6167982816696167,0.24269118905067444,0.948330819606781,0.24269118905067444
1,0,0.017351752147078514,0.07486175000667572,0.6708869338035583,0.9975250363349915,0.97569340467453,0.7044717669487,0.9950523972511292,0.9547296762466431,0.41080424189567566
1,0,0.005599397234618664,0.001070069381967187,0.007719698362052441,0.9994381070137024,0.9998909831047058,0.9990554451942444,0.9991769790649414,0.9998146295547485,0.9981444478034973
1,0,0.0009027182823047042,0.0011049113236367702,0.032639648765325546,0.9999138116836548,0.999843955039978,0.9947799444198608,0.9998289942741394,0.9996938109397888,0.9895598292350769
1,0,0.5560193061828613,0.2675771415233612,1.6312470436096191,0.833673357963562,0.8908488750457764,0.36545878648757935,0.7208479642868042,0.8188899159431458,0.0
1,0,0.0006959604215808213,0.027361053973436356,0.6760163903236389,0.9999372959136963,0.9878811240196228,0.5926606059074402,0.999879002571106,0.9758469462394714,0.1853313148021698
1,0,0.021475698798894882,0.27254006266593933,1.9688166379928589,0.996823787689209,0.8913679718971252,0.3285701870918274,0.9936510920524597,0.8223031163215637,0.10274741053581238
1,0,0.004318075720220804,0.2529977560043335,1.3529213666915894,0.9995859265327454,0.9133774042129517,0.528731107711792,0.9993825554847717,0.8495690226554871,0.2243792712688446
1,0,0.2713860273361206,0.3184427320957184,1.6357783079147339,0.9467138648033142,0.8869768381118774,0.3795120418071747,0.9143190979957581,0.8047174215316772,0.04459384083747864
1,0,0.00217085937038064,0.09634297341108322,1.5148595571517944,0.9997690320014954,0.9622153639793396,0.48076924681663513,0.9995385408401489,0.9302464723587036,0.0
1,0,0.0012543471530079842,0.04821551591157913,0.5607556700706482,0.9998754262924194,0.9861853718757629,0.7732052803039551,0.9997520446777344,0.973876953125,0.5516782402992249
1,0,0.10227514058351517,0.22818519175052643,0.9002913236618042,0.9793835282325745,0.9127302765846252,0.5621379613876343,0.959057092666626,0.8429213166236877,0.12434449791908264
1,0,0.010956885293126106,0.3478575348854065,1.3676300048828125,0.9988151788711548,0.8756262063980103,0.528205394744873,0.9981892108917236,0.7914125323295593,0.06206580996513367
1,0,0.04028046131134033,0.2746792435646057,1.716845989227295,0.9947676658630371,0.9233705997467041,0.49393948912620544,0.992301881313324,0.8745954036712646,0.3335808217525482
1,0,0.05474763736128807,0.24458733201026917,2.4782633781433105,0.9902860522270203,0.9113540053367615,0.21929265558719635,0.9805776476860046,0.8579010367393494,0.048507362604141235
1,0,0.00024228630354627967,0.05213473364710808,1.361291766166687,0.9999823570251465,0.9840772151947021,0.5482790470123291,0.9999762177467346,0.9761261343955994,0.3465784192085266
1,0,0.0021913053933531046,0.0005119354464113712,0.010121593251824379,0.9997676014900208,0.9999486804008484,0.9988371729850769,0.9995371103286743,0.9999178647994995,0.9980334043502808
1,0,0.006589552387595177,0.13689380884170532,1.4661450386047363,0.9991926550865173,0.9549345374107361,0.4318092167377472,0.9983885884284973,0.9217612147331238,0.13503137230873108
1,0,0.3415514826774597,0.4631883502006531,2.346385955810547,0.8931583166122437,0.8533598184585571,0.30482375621795654,0.7864857912063599,0.7661942839622498,0.03843832015991211
1,0,0.8383077383041382,0.23754844069480896,0.8383077383041382,0.7048665285110474,0.9073582291603088,0.5517497658729553,0.4760298728942871,0.825701892375946,0.12204661965370178
1,0,0.07450685650110245,0.21416479349136353,2.351109743118286,0.9858944416046143,0.9267085194587708,0.3173205852508545,0.9718314409255981,0.874739944934845,0.07019107043743134
1,0,0.05490824580192566,0.22952193021774292,1.584934115409851,0.9902745485305786,0.924310028553009,0.4076444208621979,0.9805662631988525,0.8776909708976746,0.09017062187194824
1,0,0.6631608009338379,0.1599212884902954,1.3978041410446167,0.6224462985992432,0.9429939985275269,0.46336397528648376,0.2449135184288025,0.8963666558265686,0.0
1,0,0.24740947782993317,0.1095002293586731,1.2686817646026611,0.9324438571929932,0.9560248255729675,0.4997676610946655,0.8648978471755981,0.9186144471168518,0.0
1,0,0.0031319446861743927,0.10944869369268417,0.6766003966331482,0.9996563196182251,0.9503785371780396,0.5926291942596436,0.9993209838867188,0.9017704129219055,0.18532150983810425
1,0,0.012645270675420761,0.04605967178940773,0.6276077032089233,0.9982927441596985,0.9807929396629333,0.6791723966598511,0.9965920448303223,0.9616060853004456,0.3583540618419647
1,0,0.0024439552798867226,0.11405138671398163,0.721200704574585,0.9997718930244446,0.9739941358566284,0.8135912418365479,0.9996320605278015,0.9578718543052673,0.7164216041564941
1,0,0.003922454081475735,0.006460928358137608,0.02718726359307766,0.9996693134307861,0.9990849494934082,0.9958699345588684,0.999594509601593,0.9982340931892395,0.99180006980896
1,0,0.019241170957684517,0.36233383417129517,1.2385334968566895,0.9977554678916931,0.8852720260620117,0.5637778639793396,0.9967244863510132,0.8062311410903931,0.22182929515838623
1,0,0.16650129854679108,0.4314338266849518,1.9772764444351196,0.9720027446746826,0.8585168719291687,0.2926067113876343,0.9581378698348999,0.783166766166687,0.03438222408294678
1,0,0.6524278521537781,0.24486315250396729,1.185330867767334,0.812534749507904,0.9288704991340637,0.563152015209198,0.7025701403617859,0.8932662010192871,0.35597994923591614
1,0,0.0061202505603432655,0.4677155315876007,2.0589356422424316,0.9993314743041992,0.8633408546447754,0.2636187970638275,0.9988437294960022,0.793850839138031,0.08243642747402191
1,0,0.0015449323691427708,0.2052561193704605,2.1435468196868896,0.9998493194580078,0.9165742993354797,0.25649014115333557,0.9997094869613647,0.8495056629180908,0.0
1,0,0.3348047137260437,0.46689513325691223,1.4265199899673462,0.909795880317688,0.8393430113792419,0.3689870238304138,0.825171709060669,0.7367749810218811,0.04335710406303406
1,0,0.004495835397392511,0.11167585104703903,1.3242921829223633,0.9994924068450928,0.9664245843887329,0.5924844741821289,0.9990045428276062,0.9422152638435364,0.18527624011039734
1,0,1.0877028703689575,0.44675731658935547,2.9203195571899414,0.5482820272445679,0.8606674075126648,0.1957901120185852,0.2157321572303772,0.7892963886260986,0.0
1,0,0.010531472973525524,0.04530156031250954,0.8537908792495728,0.998643696308136,0.9902258515357971,0.7630263566970825,0.9973187446594238,0.9848893284797668,0.6304322481155396
1,0,0.6849326491355896,0.22930216789245605,0.9411433935165405,0.5920552611351013,0.8966953158378601,0.499968945980072,0.18514204025268555,0.8069360256195068,0.0
1,0,0.000967741827480495,0.026496725156903267,0.6882209181785583,0.9999164342880249,0.9897069931030273,0.5916799306869507,0.9998649954795837,0.9799373745918274,0.18502464890480042
1,0,0.0021058339625597,0.1496458500623703,1.3117705583572388,0.9997953772544861,0.9501463174819946,0.5615039467811584,0.9996369481086731,0.9127187728881836,0.12420424818992615
1,0,1.6084781885147095,0.6337493658065796,1.79659104347229,0.3587624728679657,0.7803859114646912,0.3587624728679657,0.042155712842941284,0.6548318266868591,0.042155712842941284
1,0,0.7606527209281921,0.5405521392822266,1.887493371963501,0.7743602395057678,0.7892399430274963,0.318668395280838,0.6556082367897034,0.6560540795326233,0.054926007986068726
1,0,0.5324147343635559,0.2679060101509094,1.3620631694793701,0.8345064520835876,0.9109653234481812,0.45834875106811523,0.6894909739494324,0.8463706970214844,0.05385741591453552
1,0,0.049465153366327286,0.11792242527008057,0.9479560256004333,0.9914156794548035,0.9600435495376587,0.5971584916114807,0.9828382730484009,0.9248039126396179,0.24300605058670044
1,0,0.019034968689084053,0.11843087524175644,0.9812864661216736,0.997992753982544,0.9588077664375305,0.47700151801109314,0.997440755367279,0.9271836876869202,0.05604913830757141
