feature_set,question_id,chunk_id,label,positive_prob,trigger_score
entropy_only,53,1,1,0.9601123332977295,0.03988766670227051
entropy_only,53,2,1,0.9632092714309692,0.03679072856903076
entropy_only,53,3,1,0.9672903418540955,0.03270965814590454
entropy_only,53,4,1,0.9628246426582336,0.03717535734176636
entropy_only,53,5,1,0.9725196361541748,0.027480363845825195
entropy_only,53,6,1,0.9724525213241577,0.027547478675842285
entropy_only,53,7,1,0.9720273017883301,0.027972698211669922
entropy_only,53,8,1,0.9725103974342346,0.02748960256576538
entropy_only,53,9,1,0.9724892973899841,0.02751070261001587
entropy_only,53,10,1,0.972532331943512,0.027467668056488037
entropy_only,53,11,1,0.9725094437599182,0.027490556240081787
entropy_only,53,12,1,0.9606381058692932,0.03936189413070679
entropy_only,53,13,0,0.972531259059906,0.027468740940093994
entropy_only,53,14,1,0.9725305438041687,0.0274694561958313
entropy_only,53,15,1,0.9724030494689941,0.02759695053100586
entropy_only,63,0,1,0.9590583443641663,0.04094165563583374
entropy_only,63,1,1,0.9724517464637756,0.027548253536224365
entropy_only,63,2,1,0.9724286198616028,0.027571380138397217
entropy_only,63,3,1,0.9589174389839172,0.041082561016082764
entropy_only,63,4,1,0.9725322723388672,0.027467727661132812
entropy_only,63,5,1,0.9649060964584351,0.03509390354156494
entropy_only,63,6,1,0.9725321531295776,0.027467846870422363
entropy_only,63,7,1,0.972225546836853,0.027774453163146973
entropy_only,63,8,1,0.9725081324577332,0.027491867542266846
entropy_only,63,9,1,0.9725215435028076,0.027478456497192383
entropy_only,63,10,1,0.9631295800209045,0.03687041997909546
entropy_only,63,11,1,0.9725198149681091,0.02748018503189087
entropy_only,63,12,0,0.9570214748382568,0.042978525161743164
entropy_only,63,13,1,0.9632049798965454,0.03679502010345459
entropy_only,63,14,0,0.9723449945449829,0.02765500545501709
entropy_only,63,15,0,0.9815080761909485,0.018491923809051514
entropy_only,63,16,1,0.9658939242362976,0.03410607576370239
entropy_only,63,17,1,0.9690369367599487,0.03096306324005127
entropy_only,64,0,1,0.9723301529884338,0.027669847011566162
entropy_only,64,1,1,0.9854333996772766,0.014566600322723389
entropy_only,64,2,1,0.9611344933509827,0.038865506649017334
entropy_only,64,3,1,0.9615875482559204,0.03841245174407959
entropy_only,64,4,1,0.9717434048652649,0.028256595134735107
entropy_only,64,5,1,0.9557769894599915,0.044223010540008545
entropy_only,64,6,1,0.9740376472473145,0.025962352752685547
entropy_only,64,7,1,0.9725052714347839,0.027494728565216064
entropy_only,64,8,1,0.9725281000137329,0.02747189998626709
entropy_only,64,9,1,0.9723758697509766,0.027624130249023438
entropy_only,64,10,1,0.9691817164421082,0.030818283557891846
entropy_only,64,11,1,0.9771993160247803,0.022800683975219727
entropy_only,64,12,1,0.9616922736167908,0.03830772638320923
entropy_only,64,13,1,0.9825094938278198,0.017490506172180176
entropy_only,64,14,1,0.9672196507453918,0.032780349254608154
entropy_only,64,15,1,0.9725319147109985,0.027468085289001465
entropy_only,64,16,1,0.9692503809928894,0.030749619007110596
entropy_only,64,17,1,0.9725322723388672,0.027467727661132812
entropy_only,64,18,1,0.9725297689437866,0.02747023105621338
entropy_only,64,19,1,0.9723630547523499,0.027636945247650146
entropy_only,64,20,1,0.9683812260627747,0.03161877393722534
entropy_only,64,21,1,0.9721128940582275,0.02788710594177246
entropy_only,64,22,1,0.9725322723388672,0.027467727661132812
entropy_only,69,0,1,0.9723701477050781,0.027629852294921875
entropy_only,69,1,1,0.9610557556152344,0.038944244384765625
entropy_only,69,2,1,0.9740990400314331,0.025900959968566895
entropy_only,69,3,1,0.9610945582389832,0.038905441761016846
entropy_only,69,4,1,0.9769715666770935,0.023028433322906494
entropy_only,69,5,1,0.9607897400856018,0.03921025991439819
entropy_only,69,6,1,0.972531259059906,0.027468740940093994
entropy_only,69,7,1,0.9607974290847778,0.03920257091522217
entropy_only,69,8,1,0.9816511869430542,0.0183488130569458
entropy_only,69,9,1,0.9725286364555359,0.02747136354446411
entropy_only,69,10,1,0.9653213620185852,0.034678637981414795
entropy_only,69,11,1,0.9724547863006592,0.02754521369934082
entropy_only,70,0,1,0.9725278615951538,0.02747213840484619
entropy_only,70,1,1,0.972083568572998,0.027916431427001953
entropy_only,70,2,1,0.9709246158599854,0.02907538414001465
entropy_only,70,3,1,0.9711862802505493,0.028813719749450684
entropy_only,70,4,1,0.9609847664833069,0.039015233516693115
entropy_only,70,5,1,0.959949254989624,0.04005074501037598
entropy_only,70,6,1,0.9631181359291077,0.036881864070892334
entropy_only,70,7,1,0.972532331943512,0.027467668056488037
entropy_only,70,8,1,0.9725322723388672,0.027467727661132812
entropy_only,70,9,1,0.972518265247345,0.02748173475265503
entropy_only,70,10,1,0.972242534160614,0.027757465839385986
entropy_only,70,11,1,0.972532331943512,0.027467668056488037
entropy_only,70,12,1,0.9725233316421509,0.02747666835784912
entropy_only,70,13,1,0.9725277423858643,0.027472257614135742
entropy_only,72,0,1,0.9832625389099121,0.01673746109008789
entropy_only,72,1,1,0.9630036354064941,0.03699636459350586
entropy_only,72,2,1,0.9679028391838074,0.03209716081619263
entropy_only,72,3,1,0.972502589225769,0.027497410774230957
entropy_only,72,4,1,0.9725322723388672,0.027467727661132812
entropy_only,72,5,1,0.9854234457015991,0.014576554298400879
entropy_only,72,6,1,0.9725149869918823,0.027485013008117676
entropy_only,72,7,1,0.9725083708763123,0.027491629123687744
entropy_only,72,8,1,0.9725322723388672,0.027467727661132812
entropy_only,72,9,1,0.9725320339202881,0.027467966079711914
entropy_only,72,10,1,0.9874778985977173,0.012522101402282715
entropy_only,72,11,1,0.9813872575759888,0.01861274242401123
entropy_only,72,12,1,0.972532331943512,0.027467668056488037
entropy_only,72,13,1,0.9722508788108826,0.02774912118911743
entropy_only,72,14,1,0.972531795501709,0.027468204498291016
entropy_only,72,15,1,0.9696104526519775,0.03038954734802246
entropy_only,72,16,1,0.9725322723388672,0.027467727661132812
entropy_only,72,17,1,0.9709218144416809,0.029078185558319092
entropy_only,72,18,1,0.961112916469574,0.038887083530426025
entropy_only,81,0,1,0.9695774912834167,0.030422508716583252
entropy_only,81,1,1,0.9541682004928589,0.04583179950714111
entropy_only,81,2,1,0.9715694189071655,0.028430581092834473
entropy_only,81,3,1,0.9642378687858582,0.035762131214141846
entropy_only,81,4,0,0.9543641805648804,0.04563581943511963
entropy_only,81,5,0,0.9717350602149963,0.028264939785003662
entropy_only,81,6,0,0.9725319147109985,0.027468085289001465
entropy_only,81,7,0,0.9725292921066284,0.027470707893371582
entropy_only,81,8,0,0.9718455076217651,0.028154492378234863
entropy_only,81,9,0,0.9658109545707703,0.034189045429229736
entropy_only,81,10,0,0.972531259059906,0.027468740940093994
entropy_only,81,11,0,0.9725322723388672,0.027467727661132812
entropy_only,81,12,0,0.9725309014320374,0.027469098567962646
entropy_only,81,13,0,0.9725221991539001,0.027477800846099854
entropy_only,81,14,0,0.9722966551780701,0.02770334482192993
entropy_only,81,15,0,0.9725303053855896,0.0274696946144104
entropy_only,81,16,0,0.972531795501709,0.027468204498291016
entropy_only,81,17,0,0.972529411315918,0.02747058868408203
entropy_only,81,18,0,0.970763623714447,0.02923637628555298
entropy_only,81,19,0,0.9614913463592529,0.03850865364074707
entropy_only,81,20,0,0.9725314378738403,0.027468562126159668
entropy_only,84,0,1,0.9625179767608643,0.03748202323913574
entropy_only,84,1,1,0.9785608053207397,0.021439194679260254
entropy_only,84,2,0,0.9773017764091492,0.02269822359085083
entropy_only,84,3,1,0.9488816261291504,0.05111837387084961
entropy_only,84,4,1,0.9707143902778625,0.02928560972213745
entropy_only,84,5,1,0.9608785510063171,0.03912144899368286
entropy_only,84,6,1,0.978733479976654,0.021266520023345947
entropy_only,84,7,1,0.9738894104957581,0.026110589504241943
entropy_only,84,8,1,0.9629998803138733,0.03700011968612671
entropy_only,84,9,1,0.9609602093696594,0.039039790630340576
entropy_only,84,10,1,0.9725168943405151,0.027483105659484863
entropy_only,84,11,1,0.9725295305252075,0.02747046947479248
entropy_only,84,12,1,0.9616038799285889,0.03839612007141113
entropy_only,85,0,1,0.9832926392555237,0.01670736074447632
entropy_only,85,1,1,0.9600534439086914,0.039946556091308594
entropy_only,85,2,1,0.9673325419425964,0.032667458057403564
entropy_only,85,3,1,0.9760364890098572,0.023963510990142822
entropy_only,85,4,1,0.9691601395606995,0.030839860439300537
entropy_only,85,5,1,0.9704409241676331,0.029559075832366943
entropy_only,85,6,1,0.972531795501709,0.027468204498291016
entropy_only,85,7,1,0.9724855422973633,0.02751445770263672
entropy_only,85,8,1,0.9687672853469849,0.031232714653015137
entropy_only,85,9,1,0.9725291728973389,0.027470827102661133
entropy_only,85,10,1,0.9607681632041931,0.039231836795806885
entropy_only,85,11,1,0.955726683139801,0.044273316860198975
entropy_only,85,12,1,0.9725313186645508,0.02746868133544922
entropy_only,85,13,1,0.9721360802650452,0.027863919734954834
entropy_only,85,14,1,0.9721204042434692,0.02787959575653076
entropy_only,85,15,1,0.9725215435028076,0.027478456497192383
entropy_only,85,16,1,0.972531795501709,0.027468204498291016
entropy_only,86,0,1,0.972513735294342,0.02748626470565796
entropy_only,86,1,1,0.9724048376083374,0.027595162391662598
entropy_only,86,2,1,0.9716365933418274,0.028363406658172607
entropy_only,86,3,0,0.9725301861763,0.02746981382369995
entropy_only,86,4,1,0.9724865555763245,0.027513444423675537
entropy_only,86,5,1,0.9724587202072144,0.027541279792785645
entropy_only,86,6,1,0.9870712161064148,0.012928783893585205
entropy_only,86,7,1,0.972532331943512,0.027467668056488037
entropy_only,86,8,1,0.9725319147109985,0.027468085289001465
entropy_only,86,9,1,0.9724805951118469,0.027519404888153076
entropy_only,86,10,1,0.972532331943512,0.027467668056488037
entropy_only,86,11,1,0.9725321531295776,0.027467846870422363
entropy_only,86,12,0,0.9725322723388672,0.027467727661132812
entropy_only,86,13,1,0.9706360101699829,0.02936398983001709
entropy_only,86,14,1,0.9725298881530762,0.027470111846923828
entropy_only,86,15,1,0.9680774807929993,0.03192251920700073
entropy_only,86,16,1,0.9723784923553467,0.02762150764465332
entropy_only,86,17,1,0.972532331943512,0.027467668056488037
entropy_only,86,18,1,0.9725321531295776,0.027467846870422363
entropy_only,86,19,1,0.9725220799446106,0.027477920055389404
entropy_only,86,20,1,0.972531795501709,0.027468204498291016
entropy_only,86,21,1,0.9725230932235718,0.027476906776428223
entropy_only,106,0,1,0.972008228302002,0.027991771697998047
entropy_only,106,1,1,0.9724326729774475,0.02756732702255249
entropy_only,106,2,1,0.9718226790428162,0.028177320957183838
entropy_only,106,3,1,0.9887396693229675,0.01126033067703247
entropy_only,106,4,1,0.9652005434036255,0.03479945659637451
entropy_only,106,5,1,0.9725313186645508,0.02746868133544922
entropy_only,106,6,1,0.9725309014320374,0.027469098567962646
entropy_only,106,7,1,0.972532331943512,0.027467668056488037
entropy_only,106,8,1,0.972532331943512,0.027467668056488037
entropy_only,106,9,1,0.9587793350219727,0.041220664978027344
entropy_only,106,10,1,0.9725322723388672,0.027467727661132812
entropy_only,106,11,1,0.9612597227096558,0.03874027729034424
entropy_only,106,12,1,0.972532331943512,0.027467668056488037
entropy_only,106,13,1,0.9725322723388672,0.027467727661132812
entropy_only,106,14,1,0.9617166519165039,0.038283348083496094
entropy_only,106,15,1,0.9707158803939819,0.029284119606018066
entropy_only,106,16,1,0.9722557663917542,0.02774423360824585
entropy_only,106,17,1,0.9725321531295776,0.027467846870422363
entropy_only,119,0,1,0.968838095664978,0.031161904335021973
entropy_only,119,1,1,0.9847787022590637,0.01522129774093628
entropy_only,119,2,1,0.9638778567314148,0.036122143268585205
entropy_only,119,3,1,0.9723697900772095,0.027630209922790527
entropy_only,119,4,1,0.9723557233810425,0.02764427661895752
entropy_only,119,5,1,0.9745075702667236,0.025492429733276367
entropy_only,119,6,1,0.9719362854957581,0.028063714504241943
entropy_only,119,7,1,0.9710611701011658,0.02893882989883423
entropy_only,119,8,1,0.9723044037818909,0.02769559621810913
entropy_only,119,9,1,0.9746495485305786,0.025350451469421387
entropy_only,119,10,1,0.9725227952003479,0.0274772047996521
entropy_only,119,11,1,0.9723906517028809,0.02760934829711914
entropy_only,119,12,1,0.9723663330078125,0.0276336669921875
entropy_only,119,13,1,0.9646848440170288,0.03531515598297119
entropy_only,121,0,1,0.9632335305213928,0.03676646947860718
entropy_only,121,1,1,0.9724147915840149,0.027585208415985107
entropy_only,121,2,1,0.9691928029060364,0.030807197093963623
entropy_only,121,3,0,0.9809771180152893,0.019022881984710693
entropy_only,128,0,1,0.9662380218505859,0.03376197814941406
entropy_only,128,1,1,0.9578697085380554,0.04213029146194458
entropy_only,128,2,1,0.9608880877494812,0.0391119122505188
entropy_only,128,3,1,0.9501183032989502,0.049881696701049805
entropy_only,128,4,1,0.9681910872459412,0.03180891275405884
entropy_only,128,5,1,0.9710288047790527,0.028971195220947266
entropy_only,128,6,1,0.964844822883606,0.03515517711639404
entropy_only,128,7,1,0.9708921313285828,0.029107868671417236
entropy_only,128,8,1,0.9690648317337036,0.030935168266296387
entropy_only,128,9,1,0.9615448713302612,0.03845512866973877
entropy_only,128,10,1,0.9715041518211365,0.028495848178863525
entropy_only,128,11,1,0.9881446361541748,0.011855363845825195
entropy_only,133,0,1,0.9654944539070129,0.03450554609298706
entropy_only,133,1,1,0.9559810757637024,0.04401892423629761
entropy_only,133,2,1,0.9796286225318909,0.02037137746810913
entropy_only,133,3,1,0.9670876264572144,0.032912373542785645
entropy_only,133,4,1,0.972531259059906,0.027468740940093994
entropy_only,133,5,1,0.971875011920929,0.028124988079071045
entropy_only,133,6,1,0.9725283980369568,0.027471601963043213
entropy_only,133,7,1,0.9725289940834045,0.02747100591659546
