feature_set,question_id,chunk_id,label,positive_prob,trigger_score
hidden_only_clean_no_unknown,4,51,1,0.9252733588218689,0.0747266411781311
hidden_only_clean_no_unknown,4,52,1,0.9421210289001465,0.057878971099853516
hidden_only_clean_no_unknown,4,53,1,0.7975828647613525,0.20241713523864746
hidden_only_clean_no_unknown,6,0,1,0.9808949828147888,0.01910501718521118
hidden_only_clean_no_unknown,6,1,1,0.9945513606071472,0.005448639392852783
hidden_only_clean_no_unknown,6,2,1,0.9945390820503235,0.005460917949676514
hidden_only_clean_no_unknown,6,3,1,0.9966487288475037,0.003351271152496338
hidden_only_clean_no_unknown,6,4,1,0.9847245216369629,0.01527547836303711
hidden_only_clean_no_unknown,6,5,1,0.9474709033966064,0.052529096603393555
hidden_only_clean_no_unknown,6,6,1,0.994143545627594,0.005856454372406006
hidden_only_clean_no_unknown,6,7,1,0.9921410083770752,0.007858991622924805
hidden_only_clean_no_unknown,6,8,1,0.9939263463020325,0.006073653697967529
hidden_only_clean_no_unknown,6,9,1,0.9975046515464783,0.0024953484535217285
hidden_only_clean_no_unknown,6,10,1,0.9947457313537598,0.005254268646240234
hidden_only_clean_no_unknown,6,11,1,0.9758501648902893,0.024149835109710693
hidden_only_clean_no_unknown,6,13,1,0.9960863590240479,0.0039136409759521484
hidden_only_clean_no_unknown,6,14,1,0.9956799745559692,0.004320025444030762
hidden_only_clean_no_unknown,6,15,1,0.9950026869773865,0.004997313022613525
hidden_only_clean_no_unknown,6,16,1,0.9985645413398743,0.0014354586601257324
hidden_only_clean_no_unknown,6,17,1,0.9967597126960754,0.0032402873039245605
hidden_only_clean_no_unknown,6,18,1,0.9831591844558716,0.016840815544128418
hidden_only_clean_no_unknown,6,19,1,0.9640450477600098,0.035954952239990234
hidden_only_clean_no_unknown,6,20,1,0.9896910190582275,0.010308980941772461
hidden_only_clean_no_unknown,6,21,1,0.9786121845245361,0.021387815475463867
hidden_only_clean_no_unknown,6,22,1,0.9676039814949036,0.032396018505096436
hidden_only_clean_no_unknown,6,23,1,0.9948505759239197,0.005149424076080322
hidden_only_clean_no_unknown,6,24,1,0.9943228960037231,0.0056771039962768555
hidden_only_clean_no_unknown,6,25,1,0.9773149490356445,0.02268505096435547
hidden_only_clean_no_unknown,6,26,1,0.9710898399353027,0.028910160064697266
hidden_only_clean_no_unknown,6,27,1,0.9672611355781555,0.03273886442184448
hidden_only_clean_no_unknown,6,28,1,0.8968684673309326,0.10313153266906738
hidden_only_clean_no_unknown,6,29,1,0.9707624912261963,0.02923750877380371
hidden_only_clean_no_unknown,6,30,1,0.9802209138870239,0.019779086112976074
hidden_only_clean_no_unknown,6,31,1,0.9114184379577637,0.08858156204223633
hidden_only_clean_no_unknown,6,32,1,0.9721661806106567,0.02783381938934326
hidden_only_clean_no_unknown,6,33,1,0.9278401136398315,0.07215988636016846
hidden_only_clean_no_unknown,6,34,1,0.9282799959182739,0.07172000408172607
hidden_only_clean_no_unknown,6,35,1,0.8771122694015503,0.12288773059844971
hidden_only_clean_no_unknown,6,36,1,0.8223304152488708,0.17766958475112915
hidden_only_clean_no_unknown,6,37,1,0.5658360123634338,0.43416398763656616
hidden_only_clean_no_unknown,13,0,1,0.9817214012145996,0.01827859878540039
hidden_only_clean_no_unknown,13,1,1,0.9733904600143433,0.02660953998565674
hidden_only_clean_no_unknown,13,2,1,0.9694181680679321,0.03058183193206787
hidden_only_clean_no_unknown,13,3,1,0.992066502571106,0.007933497428894043
hidden_only_clean_no_unknown,13,4,1,0.9938662648200989,0.006133735179901123
hidden_only_clean_no_unknown,13,5,1,0.9951637983322144,0.0048362016677856445
hidden_only_clean_no_unknown,13,6,1,0.9958676099777222,0.004132390022277832
hidden_only_clean_no_unknown,13,7,1,0.9665538668632507,0.03344613313674927
hidden_only_clean_no_unknown,13,8,1,0.9976487755775452,0.002351224422454834
hidden_only_clean_no_unknown,13,9,1,0.9907335042953491,0.009266495704650879
hidden_only_clean_no_unknown,13,10,1,0.9889820218086243,0.011017978191375732
hidden_only_clean_no_unknown,13,11,1,0.9905707836151123,0.009429216384887695
hidden_only_clean_no_unknown,13,12,1,0.9621150493621826,0.03788495063781738
hidden_only_clean_no_unknown,13,13,1,0.9882351160049438,0.011764883995056152
hidden_only_clean_no_unknown,13,14,1,0.9721355438232422,0.027864456176757812
hidden_only_clean_no_unknown,13,15,1,0.973714292049408,0.02628570795059204
hidden_only_clean_no_unknown,13,16,1,0.9818469882011414,0.018153011798858643
hidden_only_clean_no_unknown,13,17,1,0.9723768830299377,0.027623116970062256
hidden_only_clean_no_unknown,13,18,1,0.8807684779167175,0.11923152208328247
hidden_only_clean_no_unknown,20,0,1,0.9783389568328857,0.021661043167114258
hidden_only_clean_no_unknown,20,1,1,0.9921642541885376,0.007835745811462402
hidden_only_clean_no_unknown,20,2,1,0.9753338098526001,0.024666190147399902
hidden_only_clean_no_unknown,20,3,1,0.9931817650794983,0.006818234920501709
hidden_only_clean_no_unknown,20,4,1,0.9897395968437195,0.010260403156280518
hidden_only_clean_no_unknown,20,5,0,0.9483269453048706,0.051673054695129395
hidden_only_clean_no_unknown,20,6,1,0.9904987215995789,0.009501278400421143
hidden_only_clean_no_unknown,20,7,1,0.9934740662574768,0.006525933742523193
hidden_only_clean_no_unknown,20,8,1,0.9724705815315247,0.027529418468475342
hidden_only_clean_no_unknown,20,9,1,0.9936361312866211,0.006363868713378906
hidden_only_clean_no_unknown,20,10,1,0.9685640335083008,0.03143596649169922
hidden_only_clean_no_unknown,20,11,1,0.9496305584907532,0.050369441509246826
hidden_only_clean_no_unknown,20,12,1,0.945172905921936,0.054827094078063965
hidden_only_clean_no_unknown,20,13,1,0.9632983207702637,0.03670167922973633
hidden_only_clean_no_unknown,20,14,1,0.8870892524719238,0.11291074752807617
hidden_only_clean_no_unknown,20,15,1,0.7128605842590332,0.2871394157409668
hidden_only_clean_no_unknown,25,0,1,0.9704756140708923,0.029524385929107666
hidden_only_clean_no_unknown,25,1,1,0.9965786337852478,0.0034213662147521973
hidden_only_clean_no_unknown,25,2,1,0.9950504899024963,0.004949510097503662
hidden_only_clean_no_unknown,25,3,1,0.9968453049659729,0.0031546950340270996
hidden_only_clean_no_unknown,25,4,1,0.997336208820343,0.0026637911796569824
hidden_only_clean_no_unknown,25,5,1,0.9973293542861938,0.0026706457138061523
hidden_only_clean_no_unknown,25,40,1,0.9965749382972717,0.0034250617027282715
hidden_only_clean_no_unknown,25,41,1,0.968491792678833,0.03150820732116699
hidden_only_clean_no_unknown,25,42,1,0.9645870923995972,0.03541290760040283
hidden_only_clean_no_unknown,25,43,1,0.9660702347755432,0.03392976522445679
hidden_only_clean_no_unknown,25,44,1,0.9662358164787292,0.03376418352127075
hidden_only_clean_no_unknown,25,45,1,0.9582202434539795,0.04177975654602051
hidden_only_clean_no_unknown,25,46,1,0.9452177286148071,0.05478227138519287
hidden_only_clean_no_unknown,25,47,1,0.9355135560035706,0.06448644399642944
hidden_only_clean_no_unknown,25,48,1,0.9703639149665833,0.029636085033416748
hidden_only_clean_no_unknown,25,49,1,0.953784167766571,0.046215832233428955
hidden_only_clean_no_unknown,25,51,1,0.8273738622665405,0.17262613773345947
hidden_only_clean_no_unknown,25,52,1,0.9774711728096008,0.02252882719039917
hidden_only_clean_no_unknown,25,53,1,0.9312238693237305,0.06877613067626953
hidden_only_clean_no_unknown,25,54,1,0.9762009382247925,0.02379906177520752
hidden_only_clean_no_unknown,25,55,1,0.9897751808166504,0.01022481918334961
hidden_only_clean_no_unknown,25,56,1,0.9699723720550537,0.03002762794494629
hidden_only_clean_no_unknown,25,57,1,0.9875760078430176,0.012423992156982422
hidden_only_clean_no_unknown,25,58,1,0.9648569226264954,0.03514307737350464
hidden_only_clean_no_unknown,25,59,1,0.9950429201126099,0.004957079887390137
hidden_only_clean_no_unknown,25,60,1,0.9430742859840393,0.05692571401596069
hidden_only_clean_no_unknown,25,61,1,0.9578276872634888,0.04217231273651123
hidden_only_clean_no_unknown,25,62,1,0.9439051747322083,0.05609482526779175
hidden_only_clean_no_unknown,25,63,0,0.8583312034606934,0.14166879653930664
hidden_only_clean_no_unknown,25,64,0,0.7572267651557922,0.24277323484420776
hidden_only_clean_no_unknown,26,0,1,0.9378727674484253,0.06212723255157471
hidden_only_clean_no_unknown,26,1,1,0.985099732875824,0.014900267124176025
hidden_only_clean_no_unknown,26,2,1,0.9865874648094177,0.013412535190582275
hidden_only_clean_no_unknown,26,3,1,0.9720866084098816,0.027913391590118408
hidden_only_clean_no_unknown,26,4,1,0.9588663578033447,0.04113364219665527
hidden_only_clean_no_unknown,26,5,1,0.9416513442993164,0.058348655700683594
hidden_only_clean_no_unknown,26,6,1,0.9560418725013733,0.04395812749862671
hidden_only_clean_no_unknown,26,7,1,0.9679651856422424,0.03203481435775757
hidden_only_clean_no_unknown,26,8,1,0.8913935422897339,0.10860645771026611
hidden_only_clean_no_unknown,26,9,1,0.9778116345405579,0.02218836545944214
hidden_only_clean_no_unknown,26,10,1,0.9952890872955322,0.0047109127044677734
hidden_only_clean_no_unknown,26,11,1,0.9610132575035095,0.03898674249649048
hidden_only_clean_no_unknown,26,12,1,0.9722728729248047,0.027727127075195312
hidden_only_clean_no_unknown,26,13,1,0.9915437698364258,0.008456230163574219
hidden_only_clean_no_unknown,26,14,1,0.9591749310493469,0.040825068950653076
hidden_only_clean_no_unknown,26,15,1,0.9670868515968323,0.032913148403167725
hidden_only_clean_no_unknown,26,16,1,0.9494120478630066,0.05058795213699341
hidden_only_clean_no_unknown,26,17,1,0.9887523055076599,0.011247694492340088
hidden_only_clean_no_unknown,26,18,1,0.9190687537193298,0.08093124628067017
hidden_only_clean_no_unknown,26,19,1,0.8466938138008118,0.15330618619918823
hidden_only_clean_no_unknown,26,20,1,0.9740695357322693,0.025930464267730713
hidden_only_clean_no_unknown,26,21,1,0.9308914542198181,0.06910854578018188
hidden_only_clean_no_unknown,26,22,1,0.9529237747192383,0.04707622528076172
hidden_only_clean_no_unknown,26,23,1,0.8624300360679626,0.13756996393203735
hidden_only_clean_no_unknown,26,24,1,0.9429329633712769,0.057067036628723145
hidden_only_clean_no_unknown,26,25,1,0.9330399036407471,0.06696009635925293
hidden_only_clean_no_unknown,26,26,0,0.8827932476997375,0.11720675230026245
hidden_only_clean_no_unknown,26,27,0,0.6825130581855774,0.3174869418144226
hidden_only_clean_no_unknown,26,28,0,0.9604157209396362,0.03958427906036377
hidden_only_clean_no_unknown,26,29,0,0.826457142829895,0.17354285717010498
hidden_only_clean_no_unknown,26,30,0,0.8979361057281494,0.10206389427185059
hidden_only_clean_no_unknown,26,31,0,0.9433419704437256,0.056658029556274414
hidden_only_clean_no_unknown,26,32,0,0.9505009651184082,0.0494990348815918
hidden_only_clean_no_unknown,26,33,0,0.7782657742500305,0.22173422574996948
hidden_only_clean_no_unknown,26,34,0,0.8617017269134521,0.13829827308654785
hidden_only_clean_no_unknown,26,35,0,0.941484272480011,0.058515727519989014
hidden_only_clean_no_unknown,26,36,0,0.9540768265724182,0.04592317342758179
hidden_only_clean_no_unknown,26,37,0,0.8967815041542053,0.10321849584579468
hidden_only_clean_no_unknown,26,38,0,0.8895840048789978,0.1104159951210022
hidden_only_clean_no_unknown,26,39,0,0.9163480997085571,0.08365190029144287
hidden_only_clean_no_unknown,26,40,0,0.9137475490570068,0.08625245094299316
hidden_only_clean_no_unknown,26,41,0,0.9314036965370178,0.06859630346298218
hidden_only_clean_no_unknown,26,42,0,0.9738847613334656,0.026115238666534424
hidden_only_clean_no_unknown,26,43,0,0.9499929547309875,0.05000704526901245
hidden_only_clean_no_unknown,26,44,0,0.9427205920219421,0.05727940797805786
hidden_only_clean_no_unknown,26,45,0,0.9467341303825378,0.05326586961746216
hidden_only_clean_no_unknown,26,46,0,0.9507257342338562,0.0492742657661438
hidden_only_clean_no_unknown,26,47,0,0.796717643737793,0.20328235626220703
hidden_only_clean_no_unknown,26,48,0,0.9061071872711182,0.09389281272888184
hidden_only_clean_no_unknown,26,49,0,0.7317086458206177,0.2682913541793823
hidden_only_clean_no_unknown,27,0,1,0.966914713382721,0.03308528661727905
hidden_only_clean_no_unknown,27,1,1,0.9568175673484802,0.043182432651519775
hidden_only_clean_no_unknown,27,2,1,0.9627042412757874,0.037295758724212646
hidden_only_clean_no_unknown,27,3,1,0.9824903607368469,0.017509639263153076
hidden_only_clean_no_unknown,27,4,1,0.9650287628173828,0.03497123718261719
hidden_only_clean_no_unknown,27,5,1,0.9615078568458557,0.03849214315414429
hidden_only_clean_no_unknown,27,6,1,0.9486150741577148,0.051384925842285156
hidden_only_clean_no_unknown,27,7,1,0.9199910163879395,0.08000898361206055
hidden_only_clean_no_unknown,27,8,1,0.9195591807365417,0.08044081926345825
hidden_only_clean_no_unknown,27,9,1,0.9638829827308655,0.03611701726913452
hidden_only_clean_no_unknown,27,10,1,0.9019219279289246,0.09807807207107544
hidden_only_clean_no_unknown,27,11,1,0.9515436291694641,0.04845637083053589
hidden_only_clean_no_unknown,27,12,1,0.9709997773170471,0.02900022268295288
hidden_only_clean_no_unknown,27,13,1,0.871935248374939,0.12806475162506104
hidden_only_clean_no_unknown,27,14,1,0.9663171768188477,0.033682823181152344
hidden_only_clean_no_unknown,27,15,1,0.9447717070579529,0.05522829294204712
hidden_only_clean_no_unknown,27,16,1,0.8720797896385193,0.1279202103614807
hidden_only_clean_no_unknown,27,17,1,0.9334421157836914,0.0665578842163086
hidden_only_clean_no_unknown,27,18,1,0.8516879677772522,0.1483120322227478
hidden_only_clean_no_unknown,27,19,1,0.9500467777252197,0.04995322227478027
hidden_only_clean_no_unknown,27,20,1,0.9490231275558472,0.05097687244415283
hidden_only_clean_no_unknown,27,21,1,0.9346179962158203,0.06538200378417969
hidden_only_clean_no_unknown,27,22,1,0.9759901762008667,0.0240098237991333
hidden_only_clean_no_unknown,27,23,1,0.9527614116668701,0.04723858833312988
hidden_only_clean_no_unknown,27,24,1,0.9416685700416565,0.058331429958343506
hidden_only_clean_no_unknown,27,25,1,0.9639216065406799,0.03607839345932007
hidden_only_clean_no_unknown,27,26,1,0.9326530694961548,0.06734693050384521
hidden_only_clean_no_unknown,27,27,1,0.8994621634483337,0.10053783655166626
hidden_only_clean_no_unknown,27,28,1,0.8443958163261414,0.15560418367385864
hidden_only_clean_no_unknown,27,29,1,0.65241539478302,0.34758460521698
hidden_only_clean_no_unknown,30,0,1,0.9760598540306091,0.02394014596939087
hidden_only_clean_no_unknown,30,1,1,0.9845012426376343,0.015498757362365723
hidden_only_clean_no_unknown,30,2,1,0.922080397605896,0.077919602394104
hidden_only_clean_no_unknown,30,3,1,0.8824295997619629,0.11757040023803711
hidden_only_clean_no_unknown,30,4,1,0.8525922894477844,0.14740771055221558
hidden_only_clean_no_unknown,30,5,1,0.9906505346298218,0.009349465370178223
hidden_only_clean_no_unknown,30,6,1,0.9109891653060913,0.08901083469390869
hidden_only_clean_no_unknown,30,7,1,0.7947395443916321,0.20526045560836792
hidden_only_clean_no_unknown,30,8,1,0.7806231379508972,0.21937686204910278
hidden_only_clean_no_unknown,30,9,1,0.9277757406234741,0.07222425937652588
hidden_only_clean_no_unknown,30,10,1,0.9887810945510864,0.011218905448913574
hidden_only_clean_no_unknown,30,11,1,0.9661847352981567,0.03381526470184326
hidden_only_clean_no_unknown,30,12,1,0.9512654542922974,0.04873454570770264
hidden_only_clean_no_unknown,30,13,1,0.9916021227836609,0.008397877216339111
hidden_only_clean_no_unknown,30,14,1,0.9919123649597168,0.008087635040283203
hidden_only_clean_no_unknown,30,15,1,0.989489734172821,0.010510265827178955
hidden_only_clean_no_unknown,30,16,1,0.948160707950592,0.05183929204940796
hidden_only_clean_no_unknown,30,17,1,0.9217302203178406,0.07826977968215942
hidden_only_clean_no_unknown,30,18,1,0.7959733009338379,0.2040266990661621
hidden_only_clean_no_unknown,30,19,1,0.7994396090507507,0.20056039094924927
hidden_only_clean_no_unknown,33,0,1,0.8803492188453674,0.11965078115463257
hidden_only_clean_no_unknown,33,1,1,0.9688042998313904,0.03119570016860962
hidden_only_clean_no_unknown,33,2,0,0.9796096682548523,0.020390331745147705
hidden_only_clean_no_unknown,33,3,1,0.9877245426177979,0.012275457382202148
hidden_only_clean_no_unknown,33,4,1,0.9936402440071106,0.006359755992889404
hidden_only_clean_no_unknown,33,5,1,0.9941819310188293,0.005818068981170654
hidden_only_clean_no_unknown,33,6,1,0.9862859845161438,0.013714015483856201
hidden_only_clean_no_unknown,33,7,1,0.941105842590332,0.05889415740966797
hidden_only_clean_no_unknown,33,8,1,0.9599050283432007,0.040094971656799316
hidden_only_clean_no_unknown,33,9,1,0.8072909712791443,0.1927090287208557
hidden_only_clean_no_unknown,33,10,1,0.9877637028694153,0.012236297130584717
hidden_only_clean_no_unknown,33,11,1,0.9929109215736389,0.007089078426361084
hidden_only_clean_no_unknown,33,12,1,0.9909377098083496,0.00906229019165039
hidden_only_clean_no_unknown,33,13,1,0.9965819716453552,0.0034180283546447754
hidden_only_clean_no_unknown,33,14,1,0.7875155806541443,0.2124844193458557
hidden_only_clean_no_unknown,33,15,1,0.9707240462303162,0.029275953769683838
hidden_only_clean_no_unknown,33,16,1,0.9827343821525574,0.017265617847442627
hidden_only_clean_no_unknown,33,17,1,0.9453186392784119,0.054681360721588135
hidden_only_clean_no_unknown,33,18,1,0.975216805934906,0.024783194065093994
hidden_only_clean_no_unknown,33,19,1,0.9708605408668518,0.029139459133148193
hidden_only_clean_no_unknown,33,20,1,0.946483314037323,0.053516685962677
hidden_only_clean_no_unknown,33,22,1,0.984355628490448,0.015644371509552002
hidden_only_clean_no_unknown,33,23,1,0.9700305461883545,0.029969453811645508
hidden_only_clean_no_unknown,33,24,1,0.8286004662513733,0.1713995337486267
hidden_only_clean_no_unknown,33,25,1,0.9114584922790527,0.08854150772094727
hidden_only_clean_no_unknown,33,26,1,0.9443941116333008,0.05560588836669922
hidden_only_clean_no_unknown,33,27,1,0.9807517528533936,0.019248247146606445
hidden_only_clean_no_unknown,33,28,1,0.971041738986969,0.028958261013031006
hidden_only_clean_no_unknown,33,29,0,0.8599002957344055,0.14009970426559448
hidden_only_clean_no_unknown,33,30,0,0.9360156655311584,0.06398433446884155
hidden_only_clean_no_unknown,33,31,0,0.779323935508728,0.22067606449127197
hidden_only_clean_no_unknown,33,32,0,0.5615623593330383,0.43843764066696167
hidden_only_clean_no_unknown,34,0,1,0.9718834757804871,0.02811652421951294
hidden_only_clean_no_unknown,34,1,1,0.9900920987129211,0.009907901287078857
hidden_only_clean_no_unknown,34,2,1,0.9482297301292419,0.05177026987075806
hidden_only_clean_no_unknown,34,4,1,0.9878820180892944,0.012117981910705566
hidden_only_clean_no_unknown,34,8,1,0.9952768087387085,0.004723191261291504
hidden_only_clean_no_unknown,34,9,1,0.9884291291236877,0.011570870876312256
hidden_only_clean_no_unknown,34,10,1,0.9716563820838928,0.028343617916107178
hidden_only_clean_no_unknown,34,11,1,0.934111475944519,0.06588852405548096
hidden_only_clean_no_unknown,34,12,1,0.9898898601531982,0.010110139846801758
hidden_only_clean_no_unknown,34,13,1,0.9484217166900635,0.05157828330993652
hidden_only_clean_no_unknown,34,14,1,0.917335569858551,0.08266443014144897
hidden_only_clean_no_unknown,34,15,1,0.9214863181114197,0.07851368188858032
hidden_only_clean_no_unknown,34,16,1,0.9206733107566833,0.07932668924331665
hidden_only_clean_no_unknown,34,17,1,0.9349349737167358,0.06506502628326416
hidden_only_clean_no_unknown,34,18,1,0.9964988231658936,0.0035011768341064453
hidden_only_clean_no_unknown,34,19,1,0.9414367079734802,0.058563292026519775
hidden_only_clean_no_unknown,34,20,1,0.9231497049331665,0.0768502950668335
hidden_only_clean_no_unknown,34,21,1,0.9924982190132141,0.007501780986785889
hidden_only_clean_no_unknown,34,22,1,0.9207431077957153,0.07925689220428467
hidden_only_clean_no_unknown,34,23,1,0.9290088415145874,0.0709911584854126
hidden_only_clean_no_unknown,34,24,1,0.9327093362808228,0.06729066371917725
hidden_only_clean_no_unknown,34,25,1,0.9894115328788757,0.010588467121124268
hidden_only_clean_no_unknown,34,26,1,0.990024209022522,0.009975790977478027
hidden_only_clean_no_unknown,34,27,1,0.9563949704170227,0.043605029582977295
hidden_only_clean_no_unknown,34,28,1,0.9941884279251099,0.005811572074890137
hidden_only_clean_no_unknown,34,29,1,0.9543384313583374,0.0456615686416626
hidden_only_clean_no_unknown,34,30,1,0.9871622920036316,0.012837707996368408
hidden_only_clean_no_unknown,34,31,1,0.9657627940177917,0.03423720598220825
hidden_only_clean_no_unknown,34,32,1,0.8970366716384888,0.10296332836151123
hidden_only_clean_no_unknown,34,33,1,0.9930896162986755,0.006910383701324463
hidden_only_clean_no_unknown,34,34,1,0.9545192122459412,0.04548078775405884
hidden_only_clean_no_unknown,34,35,1,0.9443892240524292,0.0556107759475708
hidden_only_clean_no_unknown,34,36,1,0.935589611530304,0.06441038846969604
hidden_only_clean_no_unknown,34,37,1,0.9513859748840332,0.0486140251159668
hidden_only_clean_no_unknown,34,38,1,0.9423060417175293,0.0576939582824707
hidden_only_clean_no_unknown,34,39,1,0.8849448561668396,0.1150551438331604
hidden_only_clean_no_unknown,34,40,1,0.996566653251648,0.0034333467483520508
hidden_only_clean_no_unknown,34,41,1,0.9377483129501343,0.06225168704986572
hidden_only_clean_no_unknown,34,42,1,0.8339347243309021,0.1660652756690979
hidden_only_clean_no_unknown,34,43,1,0.7142825126647949,0.2857174873352051
hidden_only_clean_no_unknown,34,44,1,0.9011803865432739,0.09881961345672607
hidden_only_clean_no_unknown,34,45,1,0.9276350140571594,0.07236498594284058
hidden_only_clean_no_unknown,34,46,1,0.812810480594635,0.187189519405365
hidden_only_clean_no_unknown,34,47,1,0.5680092573165894,0.43199074268341064
hidden_only_clean_no_unknown,38,0,1,0.959341287612915,0.04065871238708496
hidden_only_clean_no_unknown,38,1,1,0.9465674757957458,0.05343252420425415
hidden_only_clean_no_unknown,38,2,1,0.896822988986969,0.103177011013031
hidden_only_clean_no_unknown,38,3,1,0.9794712662696838,0.020528733730316162
hidden_only_clean_no_unknown,38,4,1,0.9567738771438599,0.04322612285614014
hidden_only_clean_no_unknown,38,5,0,0.8813999891281128,0.11860001087188721
hidden_only_clean_no_unknown,38,6,1,0.9831417798995972,0.016858220100402832
hidden_only_clean_no_unknown,38,7,1,0.9840361475944519,0.015963852405548096
hidden_only_clean_no_unknown,38,8,1,0.9878228902816772,0.012177109718322754
hidden_only_clean_no_unknown,38,9,0,0.8912038803100586,0.1087961196899414
hidden_only_clean_no_unknown,38,10,1,0.8921805620193481,0.10781943798065186
hidden_only_clean_no_unknown,38,11,1,0.9877632260322571,0.01223677396774292
hidden_only_clean_no_unknown,38,12,1,0.9857921600341797,0.014207839965820312
hidden_only_clean_no_unknown,38,13,1,0.8432551622390747,0.1567448377609253
hidden_only_clean_no_unknown,38,14,1,0.9408380389213562,0.0591619610786438
hidden_only_clean_no_unknown,38,15,1,0.9490743279457092,0.05092567205429077
hidden_only_clean_no_unknown,38,16,1,0.8302575349807739,0.16974246501922607
hidden_only_clean_no_unknown,39,0,1,0.9081783294677734,0.09182167053222656
hidden_only_clean_no_unknown,39,1,1,0.9905965328216553,0.009403467178344727
hidden_only_clean_no_unknown,39,2,1,0.9774979948997498,0.022502005100250244
hidden_only_clean_no_unknown,39,3,1,0.9457346796989441,0.05426532030105591
hidden_only_clean_no_unknown,39,4,1,0.9006914496421814,0.0993085503578186
hidden_only_clean_no_unknown,39,5,1,0.9832624197006226,0.01673758029937744
hidden_only_clean_no_unknown,39,6,1,0.9713597297668457,0.028640270233154297
hidden_only_clean_no_unknown,39,7,1,0.9871260523796082,0.012873947620391846
hidden_only_clean_no_unknown,39,8,1,0.9415100812911987,0.05848991870880127
